SOURCELONG:Spell Compendium	SOURCESHORT:SpC	SOURCEWEB:http://www.gozzilioni.net																												
																														
# Spell Name	OUTPUTNAME:	Spell Variations	TYPE:	CLASSES:	DOMAINS:	SCHOOL:	SUBSCHOOL:	DESCRIPTOR:	COMPS:	CASTTIME:	RANGE:	TARGETAREA:		DURATION:	SAVEINFO:	SPELLRES:	DESC:	SOURCEPAGE:	Item	COST:	XPCOST:	PPCOST	Combat bonus	Bonus to HP	Stat bonus	Choose				
Nixie's Grace			TYPE:Arcane	CLASSES:Bard=6		SCHOOL:Transmutation		DESCRIPTOR:Water	COMPS:V, S, F	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:10 minutes/level	SAVEINFO:None	SPELLRES:No	DESC:Gain many traits and abilities of nixie [MM 235]; see text.	SOURCEPAGE:SpC											
Obedient Avalanche			TYPE:Arcane.Divine	CLASSES:Sorcerer,Wizard=9		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Cold	COMPS:V, S	CASTTIME:1 standard action	RANGE:Medium	TARGETAREA:20-ft-radius avalanche of snow centered on a point in space.		DURATION:Instantaneous	SAVEINFO:Reflex half or Reflex negates; See text	SPELLRES:No	DESC:Within 20 ft. 1d8 per two caster levels [max 10d8] and an additional 1d6 per two caster levels; 20 to 40 ft. Half damage save for none.	SOURCEPAGE:SpC											
Omen of Peril			TYPE:Divine	CLASSES:Cleric=1|Druid=1|Ranger=1		SCHOOL:Divination			COMPS:V, F	CASTTIME:1 full round	RANGE:Personal	TARGETAREA:You.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Brief supplication gives you a vision that hints at how dangerous the immediate future is likely to be.	SOURCEPAGE:SpC		COST:25									
One with the Land			TYPE:Divine	CLASSES:Druid=2|Ranger=2		SCHOOL:Transmutation			COMPS:V, S	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:1 hour/level	SAVEINFO:None	SPELLRES:No	DESC:Gain +2 insight bonus to Move Silently, Search, Hide, Survival and Handle Animal checks.	SOURCEPAGE:SpC									TEMPBONUS:PC|SKILL|Handle Animal,Hide,Move Silently,Search,Survival|2|TYPE=Competence	TEMPBONUS:PC|VAR|WildEmpathy|2|TYPE=Competence	
One Mind			TYPE:Divine	CLASSES:Paladin=2		SCHOOL:Divination			COMPS:V, S, DF	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:1 hour/level	SAVEINFO:None	SPELLRES:No	DESC:Both you and mount gain +2 bonus on attack rolls [while mounted] +4 insight bonus to Spot and Listen, gain scent ability. Must remain within 10 ft. of mount.	SOURCEPAGE:SpC											
One Mind (Greater)	OUTPUTNAME:One Mind, Greater		TYPE:Divine	CLASSES:Paladin=3		SCHOOL:Divination			COMPS:V, S, DF	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:1 hour/level	SAVEINFO:None	SPELLRES:No	DESC:Both you and mount gain +2 bonus on melee damage and attack rolls [while mounted] +4 insight bonus to Spot and Listen, gain scent ability. Must remain within 10 ft. of mount.	SOURCEPAGE:SpC											
One Mind (Lesser)	OUTPUTNAME:One Mind, Lesser		TYPE:Divine	CLASSES:Paladin=1		SCHOOL:Divination			COMPS:V, S, DF	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:1 hour/level	SAVEINFO:None	SPELLRES:No	DESC:+4 insight bonus to Spot and Listen, gain scent ability. Must remain within 10 ft. of mount.	SOURCEPAGE:SpC											
Ooze Puppet			TYPE:Arcane	CLASSES:Sorcerer,Wizard=6		SCHOOL:Transmutation			COMPS:V, S	CASTTIME:1 standard action	RANGE:Medium	TARGETAREA:One ooze.		DURATION:24 hours/level	SAVEINFO:Fort negates	SPELLRES:Yes	DESC:Control one ooze to move and attack as you desire.	SOURCEPAGE:SpC											
Opalescent Glare			TYPE:Arcane.Divine	CLASSES:Cleric=6|Sorcerer,Wizard=6		SCHOOL:Necromancy		DESCRIPTOR:Death|Good	COMPS:V, S, DF	CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You.		DURATION:Instantaneous	SAVEINFO:Will partial	SPELLRES:Yes	DESC:Gain gaze attack, evil creatures of 5 or less hit dice meets your gaze it dies [unless it saves] but is affected as if by fear.	SOURCEPAGE:SpC											
Orb of Acid			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Acid	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of acid.		DURATION:Instantaneous	SAVEINFO:Fort partial; See text	SPELLRES:No	DESC:Ranged Touch attack deals 1d6 points of acid damage per caster level [max 15d6]. Fort save to avoid becoming sick for 1 round.	SOURCEPAGE:SpC											
Orb of Acid (Lesser)	OUTPUTNAME:Orb of Acid, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Acid	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of acid.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d8 points per two caster levels [3,5,etc max 5d8] of acid damage.	SOURCEPAGE:SpC											
Orb of Cold			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Cold	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of cold.		DURATION:Instantaneous	SAVEINFO:Fort partial; See text	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/caster level [max 15d6] points of cold damage. Fort save to avoid becoming blind for 1 round.	SOURCEPAGE:SpC											
Orb of Cold (Lesser)	OUTPUTNAME:Orb of Cold, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Cold	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of cold.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d8 points per two caster levels [3,5,etc max 5d8] points of cold damage.	SOURCEPAGE:SpC											
Orb of Electricity			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Electricity	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of electricity.		DURATION:Instantaneous	SAVEINFO:Fort partial; See text	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/caster level [max 15d6] points of electricity damage. Fort save to avoid becoming entangled for 1 round if wearing metal armor.	SOURCEPAGE:SpC											
Orb of Electricity (Lesser)	OUTPUTNAME:Orb of Electricity, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Electricity	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of electricity.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d8 points per two caster levels [3,5,etc max 5d8] points of electricity damage.	SOURCEPAGE:SpC											
Orb of Fire			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Fire	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of fire.		DURATION:Instantaneous	SAVEINFO:Fort partial; See text	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/caster level [max 15d6] points of fire damage. Fort save to avoid becoming dazed for 1 round.	SOURCEPAGE:SpC											
Orb of Fire (Lesser)	OUTPUTNAME:Orb of Fire, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Fire	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of fire.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d8 points per two caster levels [3,5,etc max 5d8] points of fire damage.	SOURCEPAGE:SpC											
Orb of Force			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Force	COMPS:V, S	CASTTIME:1 standard action	RANGE:Medium	TARGETAREA:One orb of force.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/caster level [max 15d6] points of force damage.	SOURCEPAGE:SpC											
#Orb of Force (Lesser)	OUTPUTNAME:Orb of Force, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Force	COMPS:V, S	CASTTIME:1 standard action	RANGE:Medium	TARGETAREA:One orb of force.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d8 points per two caster levels [3,5,etc max 5d8] points of fire damage.	SOURCEPAGE:SpC											
Orb of Sound			TYPE:Arcane	CLASSES:Sorcerer,Wizard=4		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Sonic	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of sonic energy.		DURATION:Instantaneous	SAVEINFO:Fort partial; See text	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/caster level [max 15d6] points of sonic damage. Fort save to avoid becoming defeaned for 1 round.	SOURCEPAGE:SpC											
Orb of Sound (Lesser)	OUTPUTNAME:Orb of Sound, Lesser		TYPE:Arcane	CLASSES:Sorcerer,Wizard=1		SCHOOL:Conjuration	SUBSCHOOL:Creation	DESCRIPTOR:Sonic	COMPS:V, S	CASTTIME:1 standard action	RANGE:Close	TARGETAREA:One orb of sonic energy.		DURATION:Instantaneous	SAVEINFO:None	SPELLRES:No	DESC:Ranged Touch attack deals 1d6/two caster level [max 10d6] points of sonic damage.	SOURCEPAGE:SpC											
Otyugh Swarm			TYPE:Divine			SCHOOL:Conjuration	SUBSCHOOL:Creation		COMPS:V, S	CASTTIME:1 standard action	RANGE:Medium	TARGETAREA:Three or more otyughs, no two of which are more than 30-ft. Apart.		DURATION:Seven days or seven months	SAVEINFO:None	SPELLRES:No	DESC:Creates 3d4 otyughs or 1d3+1 Huge otyughs; see text.	SOURCEPAGE:SpC											
Owl's Insight			TYPE:Divine	CLASSES:Druid=5		SCHOOL:Transmutation			COMPS:V, S	CASTTIME:1 standard action	RANGE:Touch	TARGETAREA:Creature touched.		DURATION:1 hour	SAVEINFO:Fort negates (harmless)	SPELLRES:Yes	DESC:Gain half your caster level as an enhancement bonus to Wisdom.	SOURCEPAGE:SpC							TEMPBONUS:ANYPC|STAT|WIS|(%CHOICE/2)|TYPE=Enhancement	CHOOSE:NUMBER|MIN=1|MAX=20|TITLE=Choose Choose caster level			
